Image_Url	Number_of_columns	Number_of_rows	empty_cells_ratio	Is_coorelation	Is_caption_descriptive	Is_columns_descriptive	ratio_str_vs_int	is_cols_var_def	is_cols_model_results	Label
pngs\Variable_def\HolmstroemH#O'ConchuirE#AgerfalkP#FitzgeraldB_2006_The_Irish_Bridge_-_A_Case_Study_of_the_Dual_Role_in_Offshore_Sourcing_Relationships_ICIS-Table3-1.png	5	2	0.0	0	0	0	100	0	0	Variable_def
pngs\Coorleation\HolthausC#StockR_2017_Good_Signals__Bad_Signals_-_Performance_and_Trait_Implications_of_Signaling_in_Online_Labor_Markets_ICIS-Table3-1.png	9	8	0.20833333333333334	0	1	0	3.8	0	0	Coorleation
pngs\Variable_def\HolthausC#StockR_2017_Good_Signals__Bad_Signals_-_Performance_and_Trait_Implications_of_Signaling_in_Online_Labor_Markets_ICIS-Table2-1.png	2	3	0.0	0	0	0	100	1	0	Variable_def
pngs\Variable_def\HolthausC#StockR_2017_Good_Signals__Bad_Signals_-_Performance_and_Trait_Implications_of_Signaling_in_Online_Labor_Markets_ICIS-Table1-1.png	4	4	0.125	0	0	0	7.0	1	0	Variable_def
pngs\Descriptive_stats\HosanagerK#KrishnanR#ChuangJ#ChoudharyV_2002_Optimal_Pricing_and_Capacity_Allocation_in_Vertically_Differentiated_Web_Caching_Services_ICIS-Table2-1.png	3	5	0.0	0	1	0	100	0	0	Descriptive_stats
pngs\Descriptive_stats\HosanagerK#KrishnanR#ChuangJ#ChoudharyV_2002_Optimal_Pricing_and_Capacity_Allocation_in_Vertically_Differentiated_Web_Caching_Services_ICIS-Table3-1.png	3	5	0.0	0	1	1	100	0	0	Descriptive_stats
pngs\Model_results\HowellP#AbdelhamidM#SharmanR#SmithS_2016_Smart_Card_Adoption_in_Healthcare_-_An_Experimental_Survey_Design_using_Message_Framing_ICIS-Table2-1.png	12	5	0.1	0	1	1	9.0	0	1	Model_results
pngs\Coorleation\HoZ#KlarissaC_2009_The_Dissimilar_Effects_of_Fairness_on_Knowledge_Sharing_in_Distributed_Workgroups_-_A_Social_Network_Perspective_ICIS-Table1-1.png	13	17	0.3076923076923077	0	1	0	1.5402298850574712	0	0	Coorleation
pngs\Descriptive_stats\HsuH#JiA#LiuF_2014_Do_Companies_Pay_CIOs_More_After_the_Adoption_of_International_Financial_Accounting_Standards_ICIS-Table2-1.png	17	7	0.0	0	1	1	100	0	0	Descriptive_stats
pngs\Descriptive_stats\HsuP#TsaiW_2017_From_Free_to_Pay_-_A_Three-Stage_Freemium_Strategy_ICIS-Table5-1.png	9	9	0.024691358024691357	0	0	0	39.5	0	1	Descriptive_stats
pngs\Variable_def\HuangK#Chengalur-SmithS#PinsonneaultA_2014_Why_Should_I_Provide_Social_Support_-_A_Social_Capital_Perspective_ICIS-Table3-1.png	19	3	0.03508771929824561	0	0	0	27.5	1	0	Variable_def
pngs\Coorleation\HuangK#Chengalur-SmithS#PinsonneaultA_2014_Why_Should_I_Provide_Social_Support_-_A_Social_Capital_Perspective_ICIS-Table5-1.png	10	15	0.25333333333333335	0	1	1	0.7647058823529411	0	0	Coorleation
pngs\Variable_def\HuangK#Chengalur-SmithS#PinsonneaultA_2014_Why_Should_I_Provide_Social_Support_-_A_Social_Capital_Perspective_ICIS-Table1-1.png	4	4	0.0	0	0	1	100	1	0	Variable_def
pngs\Descriptive_stats\HuangN#BurtchG#PavlouP_2018_Local_Economic_Conditions_and_Worker_Participation_in_the_Online_Gig_Economy_ICIS-Table1-1.png	7	5	0.0	0	1	1	100	0	0	Descriptive_stats
pngs\Descriptive_stats\HuangN#SunT#ChenP_2017_Social_Media_Integration_and_E-Commerce_Platform_Performance_-_A_Randomized_Field_Experiment_ICIS-Table3-1.png	9	3	0.0	0	0	1	100	0	0	Descriptive_stats
pngs\Descriptive_stats\HuangP#TaftiA#MithasS_2012_Knowledge_Contribution_in_Online_Network_of_Practice_-_The_Role_of_IT_Infrastructure__Foreign_Direct_Investment_and_Immigration_ICIS-Table1-1.png	11	7	0.0	0	1	1	100	0	0	Descriptive_stats
pngs\Coorleation\HuangP#TaftiA#MithasS_2012_Knowledge_Contribution_in_Online_Network_of_Practice_-_The_Role_of_IT_Infrastructure__Foreign_Direct_Investment_and_Immigration_ICIS-Table2-1.png	11	11	0.3140495867768595	0	0	0	0.09009009009009009	0	0	Coorleation
pngs\Coorleation\HuangQ#DavisonR_2011_The_Impact_of_Different_Types_of_Satisfaction_on_C2C_Platform_Loyalty_ICIS-Table4-1.png	10	10	0.37	0	0	0	0.0989010989010989	0	0	Coorleation
pngs\Descriptive_stats\HuangQ#DavisonR_2011_The_Impact_of_Different_Types_of_Satisfaction_on_C2C_Platform_Loyalty_ICIS-Table3-1.png	10	4	0.0	0	0	1	100	0	0	Descriptive_stats
pngs\Descriptive_stats\HuD#ZhaoJ_2009_Discovering_Determinants_of_Project_Participation_in_an_Open_Source_Social_Network_ICIS-Table4-1.png	12	5	0.06666666666666667	0	1	1	14.0	0	0	Descriptive_stats
pngs\Variable_def\HuY#TaftiA#GalD_2018_Predicting_Complainers_on_Social_Media_-_A_Machine_Learning_Approach_ICIS-Table1-1.png	11	3	0.0	0	0	1	100	1	0	Variable_def
pngs\Coorleation\HwangE#SinghP#ArgoteL_2014_Jack_of_All__Master_of_Some_-_The_Contingent_Effect_of_Knowledge_Breadth_on_Innovation_ICIS-Table4-1.png	6	9	0.2037037037037037	0	1	1	1.8421052631578947	0	0	Coorleation
pngs\Model_results\HwangE#SinghP#ArgoteL_2014_Jack_of_All__Master_of_Some_-_The_Contingent_Effect_of_Knowledge_Breadth_on_Innovation_ICIS-Table5-1.png	15	4	0.1	0	0	1	9.0	0	1	Model_results
pngs\Variable_def\HwangE#SinghP#ArgoteL_2014_Jack_of_All__Master_of_Some_-_The_Contingent_Effect_of_Knowledge_Breadth_on_Innovation_ICIS-Table1-1.png	6	2	0.0	0	0	1	100	1	0	Variable_def
pngs\Model_results\HwangE#SinghP#ArgoteL_2014_Jack_of_All__Master_of_Some_-_The_Contingent_Effect_of_Knowledge_Breadth_on_Innovation_ICIS-Table3-1.png	13	5	0.07692307692307693	0	0	1	12.0	0	1	Model_results
pngs\Descriptive_stats\HwangK#ParkS#HanI_2012_Multi-Screen_Strategy_for_Selling_Mobile_Content_to_Customers_ICIS-Table1-1.png	16	6	0.10416666666666667	0	0	1	8.6	0	0	Descriptive_stats
pngs\Coorleation\IivariJ#MaansaariJ_1997_The_Impact_of_CASE_on_IS_Professionals'_Work_and_Motivation_to_Use_CASE_ICIS-Table4-1.png	11	10	0.41818181818181815	0	0	0	0.9298245614035088	0	0	Coorleation
pngs\Coorleation\JandlJ#FeuerriegelS#NeumannD_2014_Long-_and_Short-Term_Impact_of_News_Messages_on_House_Prices_-_A_Comparative_Study_of_Spain_and_the_United_States_ICIS-Table2-1.png	21	14	0.41156462585034015	0	0	0	1.4297520661157024	0	0	Coorleation
pngs\Coorleation\JandlJ#FeuerriegelS#NeumannD_2014_Long-_and_Short-Term_Impact_of_News_Messages_on_House_Prices_-_A_Comparative_Study_of_Spain_and_the_United_States_ICIS-Table6-1.png	12	8	0.4166666666666667	0	0	0	1.4	0	0	Coorleation
pngs\Coorleation\JansonA#HoffmannA#HoffmannH#LeimeisterJ_2013_How_Customers_Trust_Mobile_Marketing_Applications_ICIS-Table4-1.png	13	13	0.3905325443786982	0	1	0	0.08333333333333333	0	0	Coorleation
pngs\Descriptive_stats\JenkinsJ#ValacichJ#WilliamsP_2017_Human-Computer_Interaction_Movement_Indicators_of_Response_Biases_in_Online_Surveys_ICIS-Table2-1.png	7	4	0.0	0	1	1	100	0	0	Descriptive_stats
pngs\Descriptive_stats\JiangB#WangB_2008_Impact_of_Consumer_Reviews_and_Ratings_on_Sales__Prices__and_Profits_-_Theory_and_Evidence_ICIS-Table1-1.png	11	5	0.14545454545454545	0	1	1	5.875	0	0	Descriptive_stats
pngs\Descriptive_stats\JiangB#WangB_2008_Impact_of_Consumer_Reviews_and_Ratings_on_Sales__Prices__and_Profits_-_Theory_and_Evidence_ICIS-Table2-1.png	15	5	0.10666666666666667	0	0	0	8.375	0	0	Descriptive_stats
pngs\Coorleation\JiangH_2019_Understanding_the_Impact_of_Cyberloafing-Related_Internet_Monitoring_on_Employee_Job_Performance_-_A_Field_Experiment_ICIS-Table3-1.png	13	11	0.3146853146853147	0	1	0	1.6	0	0	Coorleation
pngs\Descriptive_stats\JiangS#GaoQ#ChenH_2013_Statistical_Modeling_of_Nanotechnology_Knowledge_Diffusion_Networks_ICIS-Table7-1.png	13	5	0.0	0	1	1	100	0	1	Descriptive_stats
pngs\Descriptive_stats\JiangS#GaoQ#ChenH_2013_Statistical_Modeling_of_Nanotechnology_Knowledge_Diffusion_Networks_ICIS-Table6-1.png	13	5	0.0	0	1	1	100	0	1	Descriptive_stats
pngs\Descriptive_stats\JiaR#HartkeH#PearsonJ_2007_Can_Computer_Playfulness_and_Cognitive_Absorption_Lead_to_Problematic_Technology_Usage_ICIS-Table6-1.png	12	6	0.3333333333333333	0	0	0	2.0	0	0	Descriptive_stats
pngs\Descriptive_stats\JiaR#HartkeH#PearsonJ_2007_Can_Computer_Playfulness_and_Cognitive_Absorption_Lead_to_Problematic_Technology_Usage_ICIS-Table7-1.png	11	6	0.2727272727272727	0	0	1	2.6666666666666665	0	0	Descriptive_stats
pngs\Descriptive_stats\JiaR#HartkeH#PearsonJ_2007_Can_Computer_Playfulness_and_Cognitive_Absorption_Lead_to_Problematic_Technology_Usage_ICIS-Table5-1.png	11	7	0.33766233766233766	0	0	1	1.6551724137931034	0	0	Descriptive_stats
pngs\Coorleation\JiaR#HartkeH#PearsonJ_2007_Can_Computer_Playfulness_and_Cognitive_Absorption_Lead_to_Problematic_Technology_Usage_ICIS-Table1-1.png	10	14	0.2642857142857143	0	1	0	1.9787234042553192	0	0	Coorleation
pngs\Descriptive_stats\JiaR#HartkeH#PearsonJ_2007_Can_Computer_Playfulness_and_Cognitive_Absorption_Lead_to_Problematic_Technology_Usage_ICIS-Table8-1.png	19	11	0.3923444976076555	0	0	0	1.548780487804878	0	0	Descriptive_stats
pngs\Descriptive_stats\JiaR#HartkeH#PearsonJ_2007_Can_Computer_Playfulness_and_Cognitive_Absorption_Lead_to_Problematic_Technology_Usage_ICIS-Table4-1.png	12	6	0.3333333333333333	0	0	0	2.0	0	0	Descriptive_stats
pngs\Model_results\JiaR#JiaH_2008_Computer_Playfulness__Personal_Innovativeness__and_Problematic_Technology_Use_-_A_New_Measure_and_Some_Initial_Evidence_ICIS-Table3-1.png	9	6	0.037037037037037035	0	1	1	26.0	0	1	Model_results
pngs\Descriptive_stats\JiaR#JiaH_2008_Computer_Playfulness__Personal_Innovativeness__and_Problematic_Technology_Use_-_A_New_Measure_and_Some_Initial_Evidence_ICIS-Table6-1.png	4	12	0.125	0	0	1	7.0	0	0	Descriptive_stats
pngs\Descriptive_stats\JiaR#JiaH_2008_Computer_Playfulness__Personal_Innovativeness__and_Problematic_Technology_Use_-_A_New_Measure_and_Some_Initial_Evidence_ICIS-Table9-1.png	8	13	0.4230769230769231	0	0	1	1.2608695652173914	0	0	Descriptive_stats
pngs\Coorleation\JiaR#JiaH_2008_Computer_Playfulness__Personal_Innovativeness__and_Problematic_Technology_Use_-_A_New_Measure_and_Some_Initial_Evidence_ICIS-Table1-1.png	5	6	0.26666666666666666	0	0	0	1.5	0	0	Coorleation
pngs\Variable_def\JinX#KotlarskyJ_2012_A_Conceptual_Framework_of_Knowledge_Integration_in_Multisourcing_Arrangements_ICIS-Table1-1.png	4	3	0.16666666666666666	0	0	1	5.0	1	0	Variable_def
pngs\Variable_def\JinX#KotlarskyJ_2012_A_Conceptual_Framework_of_Knowledge_Integration_in_Multisourcing_Arrangements_ICIS-Table2-1.png	6	3	0.05555555555555555	0	0	0	17.0	0	0	Variable_def
pngs\Variable_def\JohannsenF#SchwaigerJ#LangM#LeistS_2016_UR_SMART_-_Social_Media_Analysis_Research_Toolkit_ICIS-Table1-1.png	6	3	0.0	0	0	1	100	1	0	Variable_def
pngs\Variable_def\JohnT_2016_Supporting_Business_Model_Idea_Generation_Through_Machine-generated_Ideas_-_A_Design_Theory_ICIS-Table1-1.png	4	4	0.0	0	1	1	100	1	0	Variable_def
pngs\Variable_def\JohnT_2016_Supporting_Business_Model_Idea_Generation_Through_Machine-generated_Ideas_-_A_Design_Theory_ICIS-Table1-1.png	4	4	0.0	0	1	1	100	1	0	Variable_def
pngs\Descriptive_stats\JosephD#AngS_2001_The_Threat-Rigidity_Model_of_Professional_Obsolescence_and_Its_Impact_on_Occupational_Mobility_Behaviors_of_IT_Professionals_ICIS-Table1-1.png	7	3	0.0	0	1	1	100	0	0	Descriptive_stats
pngs\Descriptive_stats\JoshiA#HuyghT#De_HaesS_2017_Examining_the_Association_Between_Industry_IT_Strategic_Role_and_IT_Governance_Implementation_ICIS-Table6-1.png	10	7	0.32857142857142857	0	0	0	2.0434782608695654	0	0	Descriptive_stats
pngs\Descriptive_stats\JoshiA#HuyghT#De_HaesS_2017_Examining_the_Association_Between_Industry_IT_Strategic_Role_and_IT_Governance_Implementation_ICIS-Table5-1.png	22	9	0.13131313131313133	0	1	1	6.615384615384615	0	0	Descriptive_stats
pngs\Coorleation\JuheeK#EricJ_2011_The_Impact_of_Security_Practices_on_Regulatory_Compliance_and_Security_Performance_ICIS-Table2-1.png	7	11	0.36363636363636365	0	1	0	0.3508771929824561	0	0	Coorleation
pngs\Model_results\JuheeK#EricJ_2011_The_Impact_of_Security_Practices_on_Regulatory_Compliance_and_Security_Performance_ICIS-Table3-1.png	33	7	0.14285714285714285	0	0	1	6.0	0	1	Model_results
pngs\Model_results\JuheeK#EricJ_2011_The_Impact_of_Security_Practices_on_Regulatory_Compliance_and_Security_Performance_ICIS-Table4-1.png	36	9	0.12654320987654322	0	0	1	6.902439024390244	0	1	Model_results
pngs\Model_results\JungD#WeinhardtC_2018_Robo-Advisors_and_Financial_Decision_Inertia_-_How_Choice_Architecture_Helps_to_Reduce_Inertia_in_Financial_Planning_Tools_ICIS-Table2-1.png	10	5	0.1	0	1	1	9.0	0	1	Model_results
pngs\Model_results\JungE#SusarlaA#SambamurthyV_2014_Evolutionary_Fundraising_Patterns_and_Entrepreneurial_Performance_in_Crowdfunding_Platforms_ICIS-Table1-1.png	17	4	0.14705882352941177	0	0	1	5.8	0	1	Model_results
pngs\Descriptive_stats\JungJ#UmyarovA#BapnaR#RamaprasadJ_2014_Mobile_as_a_Channel_-_Evidence_from_Online_Dating_ICIS-Table2-1.png	10	7	0.07142857142857142	0	1	1	13.0	0	0	Descriptive_stats
pngs\Descriptive_stats\JungJ#UmyarovA#BapnaR#RamaprasadJ_2014_Mobile_as_a_Channel_-_Evidence_from_Online_Dating_ICIS-Table6-1.png	12	10	0.21666666666666667	0	0	1	3.6153846153846154	0	0	Descriptive_stats
pngs\Descriptive_stats\JungJ#UmyarovA#BapnaR#RamaprasadJ_2014_Mobile_as_a_Channel_-_Evidence_from_Online_Dating_ICIS-Table7-1.png	4	7	0.42857142857142855	0	1	0	1.1538461538461537	0	0	Descriptive_stats
pngs\Descriptive_stats\JungJ#UmyarovA#BapnaR#RamaprasadJ_2014_Mobile_as_a_Channel_-_Evidence_from_Online_Dating_ICIS-Table4-1.png	4	10	0.3	0	1	1	2.3333333333333335	0	0	Descriptive_stats
pngs\Descriptive_stats\JungJ#UmyarovA#BapnaR#RamaprasadJ_2014_Mobile_as_a_Channel_-_Evidence_from_Online_Dating_ICIS-Table5-1.png	1	1	0.0	1	1	0	100	0	0	Descriptive_stats
pngs\Descriptive_stats\JungJ#UmyarovA#BapnaR#RamaprasadJ_2014_Mobile_as_a_Channel_-_Evidence_from_Online_Dating_ICIS-Table10-1.png	10	9	0.07777777777777778	0	0	1	11.857142857142858	0	0	Descriptive_stats
pngs\Descriptive_stats\JungJ#UmyarovA#BapnaR#RamaprasadJ_2014_Mobile_as_a_Channel_-_Evidence_from_Online_Dating_ICIS-Table8-1.png	10	9	0.07777777777777778	0	0	1	11.857142857142858	0	0	Descriptive_stats
pngs\Descriptive_stats\JungJ#UmyarovA#BapnaR#RamaprasadJ_2014_Mobile_as_a_Channel_-_Evidence_from_Online_Dating_ICIS-Table9-1.png	10	9	0.07777777777777778	0	0	1	11.857142857142858	0	0	Descriptive_stats
pngs\Descriptive_stats\JungJ#UmyarovA#BapnaR#RamaprasadJ_2014_Mobile_as_a_Channel_-_Evidence_from_Online_Dating_ICIS-Table3-1.png	24	10	0.20833333333333334	0	0	1	3.8	0	0	Descriptive_stats
pngs\Descriptive_stats\JungJ#UmyarovA#BapnaR#RamaprasadJ_2014_Mobile_as_a_Channel_-_Evidence_from_Online_Dating_ICIS-Table1-1.png	5	7	0.14285714285714285	0	1	1	6.0	0	0	Descriptive_stats
pngs\Descriptive_stats\JunglasI#WatsonR_2003_U-Commerce_-_An_Experimental_Investigation_of_Ubiquity_and_Uniqueness_ICIS-Table6-1.png	5	5	0.08	0	0	0	11.5	0	0	Descriptive_stats
pngs\Descriptive_stats\JunglasI#WatsonR_2003_U-Commerce_-_An_Experimental_Investigation_of_Ubiquity_and_Uniqueness_ICIS-Table4-1.png	7	4	0.14285714285714285	0	0	1	6.0	0	0	Descriptive_stats
pngs\Descriptive_stats\JunglasI#WatsonR_2003_U-Commerce_-_An_Experimental_Investigation_of_Ubiquity_and_Uniqueness_ICIS-Table5-1.png	10	7	0.3	0	0	0	2.3333333333333335	0	0	Descriptive_stats
pngs\Descriptive_stats\JunglasI#WatsonR_2003_U-Commerce_-_An_Experimental_Investigation_of_Ubiquity_and_Uniqueness_ICIS-Table3-1.png	21	7	0.32653061224489793	0	0	1	2.0625	0	0	Descriptive_stats
pngs\Descriptive_stats\KahaiS#AvolioB#SosikJ_1995_Meeting_Impacts_of_Two_Types_of_EMS_Anonymity_and_Initial_Difference_in_Opinions_ICIS-Table1-1.png	7	6	0.09523809523809523	0	1	1	9.5	0	0	Descriptive_stats
pngs\Variable_def\KamH#KaterattanakulP#GogolinG_2013_A_Cross_Industry_Study_-_Differences_in_Information_Security_Policy_Compliance_between_the_Banking_Industry_and_Higher_Education_ICIS-Table2-1.png	15	4	0.2	0	0	1	4.0	1	0	Variable_def
pngs\Coorleation\KaneG#RansbothamS_2013_Which_Came_First_-_Contribution_Dynamics_in_Online_Production_Communities_ICIS-Table2-1.png	11	10	0.34545454545454546	0	0	0	0.1	0	0	Coorleation
pngs\Descriptive_stats\KaneG#RansbothamS_2013_Which_Came_First_-_Contribution_Dynamics_in_Online_Production_Communities_ICIS-Table1-1.png	11	5	0.0	0	1	1	100	0	0	Descriptive_stats
pngs\Variable_def\KaneG_2007_IS_Proficiency_in_Social_Networks_ICIS-Table1-1.png	7	2	0.0	0	1	1	100	1	0	Variable_def
pngs\Descriptive_stats\KaneG_2007_IS_Proficiency_in_Social_Networks_ICIS-Table6-1.png	18	5	0.011111111111111112	0	0	1	89.0	0	0	Descriptive_stats
pngs\Descriptive_stats\KaneG_2007_IS_Proficiency_in_Social_Networks_ICIS-Table5-1.png	13	5	0.015384615384615385	0	1	1	64.0	0	0	Descriptive_stats
pngs\Variable_def\KaneG_2007_IS_Proficiency_in_Social_Networks_ICIS-Table2-1.png	6	3	0.0	0	0	0	100	1	0	Variable_def
pngs\Variable_def\KaneG_2007_IS_Proficiency_in_Social_Networks_ICIS-Table4-1.png	6	3	0.0	0	0	0	100	1	0	Variable_def
pngs\Model_results\KangK#HurI_2017_Shared_Experience__Outcome__and_Forgetting_-_An_Empirical_Study_ICIS-Table2-1.png	25	7	0.21714285714285714	0	0	1	0.8041237113402062	0	1	Model_results
pngs\Coorleation\KangK#HurI_2017_Shared_Experience__Outcome__and_Forgetting_-_An_Empirical_Study_ICIS-Table1-1.png	15	18	0.337037037037037	0	1	1	0.38461538461538464	0	0	Coorleation
pngs\Coorleation\KariT#MakkonenM_2014_Explaining_the_Usage_Intentions_of_Exergames_ICIS-Table2-1.png	15	17	0.3607843137254902	0	1	1	1.7717391304347827	0	0	Coorleation
pngs\Variable_def\KarpovskyA#GalliersR_2013_Sources_of_Power_and_CIO_Influence_and_Their_Impact_-_An_Explorative_Survey_ICIS-Table1-1.png	5	2	0.0	0	0	1	100	1	0	Variable_def
pngs\Variable_def\KarpovskyA#GalliersR_2013_Sources_of_Power_and_CIO_Influence_and_Their_Impact_-_An_Explorative_Survey_ICIS-Table2-1.png	5	2	0.0	0	0	1	100	1	0	Variable_def
pngs\Coorleation\KathuriaA#SaldanhaT#KhuntiaJ#RojasM#HahH_2015_Strategic_Intent__Contract_Duration__and_Performance_-_Evidence_from_Micro-Outsourcing_ICIS-Table2-1.png	9	11	0.2222222222222222	0	1	0	2.0	0	0	Coorleation
pngs\Descriptive_stats\KauffmanR#KumarA_2007_The_New_Economic_Geography_of_IT_Industries_-_The_Impacts_of_the_Internet_on_their_Market_Linkages_and_Agglomeration_ICIS-Table1-1.png	13	3	0.0	0	0	0	100	0	0	Descriptive_stats
pngs\Descriptive_stats\KauffmanR#KumarA_2007_The_New_Economic_Geography_of_IT_Industries_-_The_Impacts_of_the_Internet_on_their_Market_Linkages_and_Agglomeration_ICIS-Table7-1.png	5	9	0.0	0	1	1	100	0	0	Descriptive_stats
pngs\Descriptive_stats\KauffmanR#KumarA_2007_The_New_Economic_Geography_of_IT_Industries_-_The_Impacts_of_the_Internet_on_their_Market_Linkages_and_Agglomeration_ICIS-Table8-1.png	8	9	0.08333333333333333	0	0	0	11.0	0	0	Descriptive_stats
pngs\Descriptive_stats\KauffmanR#KumarA_2007_The_New_Economic_Geography_of_IT_Industries_-_The_Impacts_of_the_Internet_on_their_Market_Linkages_and_Agglomeration_ICIS-Table6-1.png	14	9	0.10317460317460317	0	0	1	8.692307692307692	0	0	Descriptive_stats
pngs\Descriptive_stats\KauffmanR#KumarA_2007_The_New_Economic_Geography_of_IT_Industries_-_The_Impacts_of_the_Internet_on_their_Market_Linkages_and_Agglomeration_ICIS-Table5-1.png	15	9	0.1037037037037037	0	1	0	8.642857142857142	0	0	Descriptive_stats
pngs\Variable_def\KauffmanR#LeeD_2004_Price_Rigidity_on_the_Internet_-_New_Evidence_from_the_Online_Bookselling_Industry_ICIS-Table1-1.png	5	2	0.0	0	0	1	100	1	0	Variable_def
pngs\Descriptive_stats\KauffmanR#LeeD_2004_Price_Rigidity_on_the_Internet_-_New_Evidence_from_the_Online_Bookselling_Industry_ICIS-Table5-1.png	8	6	0.0	0	1	1	100	0	0	Descriptive_stats
pngs\Variable_def\KauffmanR#LeeD_2004_Price_Rigidity_on_the_Internet_-_New_Evidence_from_the_Online_Bookselling_Industry_ICIS-Table3-1.png	9	2	0.0	0	1	0	100	1	0	Variable_def
pngs\Variable_def\KauffmanR#WoodC_2000_Follow_the_Leader_-_Strategic_Pricing_in_E-Commerce_ICIS-Table2-1.png	6	2	0.0	0	1	0	100	0	0	Variable_def
pngs\Descriptive_stats\KearnsG#LedererA_2001_Strategic_IT_Alignment_-_A_Model_for_Competitive_Advantage_ICIS-Table6-1.png	9	4	0.0	0	0	1	100	0	0	Descriptive_stats
pngs\Descriptive_stats\KearnsG#LedererA_2001_Strategic_IT_Alignment_-_A_Model_for_Competitive_Advantage_ICIS-Table3-1.png	33	6	0.3282828282828283	0	1	1	1.7887323943661972	0	0	Descriptive_stats
pngs\Coorleation\KeW#WangX#WeiK_2008_User_Motivation_to_Explore_Enterprise_System_Features_-_An_Exploratory_Study_of_Its_Organizational_Antecedents_and_Consequences_ICIS-Table2-1.png	14	19	0.34210526315789475	0	1	0	0.08130081300813008	0	0	Coorleation
pngs\Model_results\KeZ#GuptaA_2016_The_Ebb_and_Flow_of_Online_Word_of_Mouth_ICIS-Table2-1.png	11	5	0.2	0	0	1	4.0	0	1	Model_results
pngs\Model_results\KeZ#GuptaA_2016_The_Ebb_and_Flow_of_Online_Word_of_Mouth_ICIS-Table6-1.png	10	3	0.1	0	0	1	9.0	0	1	Model_results
pngs\Model_results\KeZ#GuptaA_2016_The_Ebb_and_Flow_of_Online_Word_of_Mouth_ICIS-Table3-1.png	11	3	0.06060606060606061	0	0	1	15.5	0	1	Model_results
pngs\Model_results\KeZ#GuptaA_2016_The_Ebb_and_Flow_of_Online_Word_of_Mouth_ICIS-Table5-1.png	4	3	0.08333333333333333	0	0	1	11.0	0	1	Model_results
pngs\Descriptive_stats\KeZ#GuptaA_2016_The_Ebb_and_Flow_of_Online_Word_of_Mouth_ICIS-Table1-1.png	9	7	0.0	0	1	1	100	1	0	Descriptive_stats
pngs\Coorleation\KhalifaM#LiuV_2002_Explaining_Satisfaction_at_Different_Stages_of_Adoption_in_the_Context_of_Internet-Based_Services_ICIS-Table2-1.png	9	5	0.7333333333333333	0	1	0	0.36363636363636365	0	0	Coorleation
pngs\Descriptive_stats\KhalifaM#LiuV_2002_Explaining_Satisfaction_at_Different_Stages_of_Adoption_in_the_Context_of_Internet-Based_Services_ICIS-Table1-1.png	33	5	0.14545454545454545	0	1	1	5.875	0	0	Descriptive_stats
pngs\Variable_def\KimB#SrinivasanK#RamS_2019_Robust_Local_Explanations_for_Healthcare_Predictive_Analytics_-_An_Application_to_Fragility_Fracture_Risk_Modeling_ICIS-Table1-1.png	6	3	0.0	0	1	1	100	1	0	Variable_def
pngs\Descriptive_stats\KimB#SrinivasanK#RamS_2019_Robust_Local_Explanations_for_Healthcare_Predictive_Analytics_-_An_Application_to_Fragility_Fracture_Risk_Modeling_ICIS-Table2-1.png	7	3	0.0	0	1	1	100	0	0	Descriptive_stats
pngs\Variable_def\KimB#SrinivasanK#RamS_2019_Robust_Local_Explanations_for_Healthcare_Predictive_Analytics_-_An_Application_to_Fragility_Fracture_Risk_Modeling_ICIS-Table3-1.png	4	3	0.0	0	1	1	100	1	0	Variable_def
pngs\Descriptive_stats\KimB#SrinivasanK#RamS_2019_Robust_Local_Explanations_for_Healthcare_Predictive_Analytics_-_An_Application_to_Fragility_Fracture_Risk_Modeling_ICIS-Table6-1.png	6	6	0.027777777777777776	0	1	0	35.0	0	0	Descriptive_stats
pngs\Model_results\KimB#SrinivasanK#RamS_2019_Robust_Local_Explanations_for_Healthcare_Predictive_Analytics_-_An_Application_to_Fragility_Fracture_Risk_Modeling_ICIS-Table5-1.png	5	5	0.0	0	1	1	100	0	1	Model_results
pngs\Descriptive_stats\KimD#FerrinD#RaoR_2003_An_Investigation_of_Consumer_Online_Trust_and_Purchase-Repurchase_Intentions_ICIS-Table1-1.png	10	8	0.0	0	1	1	100	0	0	Descriptive_stats
pngs\Descriptive_stats\KimD_2005_Cognition-Based_Versus_Affect-Based_Trust_Determinants_in_E-Commerce_-_Cross-Cultural_Comparison_Study_ICIS-Table1-1.png	8	7	0.0	0	0	1	100	0	0	Descriptive_stats
pngs\Coorleation\KimD_2005_Cognition-Based_Versus_Affect-Based_Trust_Determinants_in_E-Commerce_-_Cross-Cultural_Comparison_Study_ICIS-Table2-1.png	16	11	0.23863636363636365	0	1	1	0.5714285714285714	0	0	Coorleation
pngs\Variable_def\KimJ#ChoD#LeeB_2016_The_Mind_Behind_Crowdfunding_-_An_Empirical_Study_of_Speech_Emotion_in_Fundraising_Success_ICIS-Table1-1.png	15	3	0.26666666666666666	0	1	1	2.75	1	0	Variable_def
pngs\Coorleation\KimJ#LimS#LeeB#LeeJ#ShinS_2015_Detecting_Depression_of_Cancer_Patients_with_Daily_Mental_Health_Logs_from_Mobile_Applications_ICIS-Table2-1.png	5	10	0.14	0	1	1	6.142857142857143	0	0	Coorleation
